"                                                    Monthly Statement 2025-06"
"TRADE RECORDS "
Stocks
Currency: USD
Symbol & Name,Trade Date,Settlement Date,Buy/Sell,Quantity,Traded Price,Gross Amount,Comm/Fee/Tax,VAT,Net Amount
NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,10,5.67,56.70,-0.07,0.00,56.63

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,10,5.66,56.60,-0.07,0.00,56.53

NEGG NEWEGG COMMERCE INC,02/06/2025,03/06/2025,BUY,12,5.11,61.32,-0.06,0.00,61.38

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,11,5.51,60.61,-0.07,0.00,60.54

APLS APELLIS PHARMACEUTICALS INC,02/06/2025,03/06/2025,SELL,3,19.50,58.50,-0.07,0.00,58.43

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,BUY,11,5.35,58.85,-0.06,0.00,58.91

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,11,5.51,60.61,-0.07,0.00,60.54

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,11,5.35,58.85,-0.07,0.00,58.78

RXRX RECURSION PHARMACEUTICALS INC,02/06/2025,03/06/2025,SELL,13,4.47,58.11,-0.07,0.00,58.04

APLS APELLIS PHARMACEUTICALS INC,02/06/2025,03/06/2025,SELL,3,18.80,56.40,-0.07,0.00,56.33

RIVN RIVIAN AUTOMOTIVE INC,02/06/2025,03/06/2025,BUY,4,13.85,55.40,-0.06,0.00,55.46

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,BUY,11,5.20,57.20,-0.06,0.00,57.26

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,14,5.32,74.48,-0.08,0.00,74.40

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,11,5.18,56.98,-0.07,0.00,56.91

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,BUY,13,5.03,65.38,-0.07,0.00,65.45

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,BUY,1,5.18,5.18,-0.01,0.00,5.19

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,BUY,15,5.18,77.70,-0.08,-0.01,77.79

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,11,5.42,59.62,-0.07,0.00,59.55

APLS APELLIS PHARMACEUTICALS INC,02/06/2025,03/06/2025,SELL,3,18.14,54.42,-0.06,0.00,54.36

NEGG NEWEGG COMMERCE INC,02/06/2025,03/06/2025,SELL,12,5.31,63.72,-0.07,0.00,63.65

NEGG NEWEGG COMMERCE INC,02/06/2025,03/06/2025,SELL,12,5.10,61.20,-0.07,0.00,61.13

NVTS NAVITAS SEMICONDUCTOR CORP,02/06/2025,03/06/2025,SELL,25,5.22,130.50,-0.14,-0.01,130.35

RXRX RECURSION PHARMACEUTICALS INC,02/06/2025,03/06/2025,SELL,14,4.30,60.20,-0.07,0.00,60.13

FFWM FIRST FNDTN INC,02/06/2025,03/06/2025,BUY,12,5.11,61.32,-0.06,0.00,61.38

RIVN RIVIAN AUTOMOTIVE INC,02/06/2025,03/06/2025,BUY,4,14.25,57.00,-0.06,0.00,57.06

NEGG NEWEGG COMMERCE INC,02/06/2025,03/06/2025,BUY,12,4.90,58.80,-0.06,0.00,58.86

"",,,,
"",,,,
Options
Currency: USD
Symbol & Name,Trade Date,Settlement Date,Buy/Sell,Type,Strike Price,Expiry Date,Quantity,Traded Price,Multiplier,Gross Amount,Comm/Fee/Tax,VAT,Net Amount
"FLNC  260116C00006000 ",13/06/2025,16/06/2025,BUY,CALL,6.00,16/01/2026,2,0.98,100,196.00,-1.22,-0.08,197.30
"FFWM  260116C00005000 ",10/06/2025,11/06/2025,BUY,CALL,5.00,16/01/2026,2,1.17,100,234.00,-1.22,-0.08,235.30
"RXRX  260116C00004000 ",10/06/2025,11/06/2025,SELL,CALL,4.00,16/01/2026,1,2.55,100,255.00,-0.62,-0.04,254.34
"QXO   250620P00019000 ",09/06/2025,10/06/2025,BUY,PUT,19.00,20/06/2025,1,0.42,100,42.00,-0.61,-0.04,42.65
"AGL   260116C00002500 ",09/06/2025,10/06/2025,BUY,CALL,2.50,16/01/2026,5,0.54,100,269.00,-3.05,-0.19,272.24
"RXRX  250606P00005500 ",06/06/2025,09/06/2025,SELL,PUT,5.50,06/06/2025,1,0.05,100,5.00,-0.62,-0.04,4.34
"RXRX  260116C00004000 ",06/06/2025,09/06/2025,SELL,CALL,4.00,16/01/2026,1,2.11,100,211.00,-0.62,-0.04,210.34
"RXRX  250606P00005500 ",06/06/2025,09/06/2025,BUY,PUT,5.50,06/06/2025,1,0.20,100,20.00,-0.61,-0.04,20.65

